REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
"REGION1","S01B1","SEHYDMPH3",1,2042,120.22424095522
"REGION1","S01B1","SEHYDMPH3",1,2043,130.927236189425
"REGION1","S01B1","SEHYDMPH3",1,2044,141.711620522989
"REGION1","S01B1","SEHYDMPH3",1,2045,152.887745528699
"REGION1","S01B1","SEHYDMPH3",1,2046,155.925615933737
"REGION1","S01B1","SEHYDMPH3",1,2047,147.215716788772
"REGION1","S01B1","SEHYDMPH3",1,2048,163.979115488876
"REGION1","S01B1","SEHYDMPH3",1,2049,156.252873125663
"REGION1","S01B1","SEHYDMPH3",1,2050,170.230595555863
"REGION1","S01B1","SEHYDMPH3",1,2051,173.586314181617
"REGION1","S01B1","SEHYDMPH3",1,2052,175.332408337519
"REGION1","S01B1","SEHYDMPH3",1,2053,166.695770682093
"REGION1","S01B1","SEHYDMPH3",1,2054,182.80069802918
"REGION1","S01B1","SEHYDMPH3",1,2055,190.50056697172
"REGION1","S01B1","SEHYDMPH3",1,2056,198.381015601898
"REGION1","S01B1","SEHYDMPH3",1,2057,199.611334838541
"REGION1","S01B1","SEHYDMPH3",1,2058,198.002307087904
"REGION1","S01B1","SEHYDMPH3",1,2059,198.002307087904
"REGION1","S01B1","SEHYDMPH3",1,2060,205.397717859758
"REGION1","S01B1","SEHYDSPH2",1,2016,2.932848
"REGION1","S01B1","SEHYDSPH2",1,2021,2.932848
"REGION1","S01B1","SEHYDSPH2",1,2022,2.932848
"REGION1","S01B1","SEHYDSPH2",1,2024,2.932848
"REGION1","S01B1","SEHYDSPH2",1,2025,2.932848
"REGION1","S01B1","SEHYDSPH2",1,2026,2.932848
"REGION1","S01B1","SEHYDSPH2",1,2029,2.932848
"REGION1","S01B1","SEHYDSPH2",1,2030,2.932848
"REGION1","S01B1","SEHYDSPH2",1,2031,2.932848
"REGION1","S01B1","SEHYDSPH2",1,2032,2.932848
"REGION1","S01B1","SEHYDSPH2",1,2033,2.932848
"REGION1","S01B1","SEHYDSPH2",1,2034,2.932848
"REGION1","S01B1","SEHYDSPH2",1,2035,2.932848
"REGION1","S01B1","SEHYDSPH2",1,2036,1.73448
"REGION1","S01B1","SEHYDSPH2",1,2037,1.73448
"REGION1","S01B1","SEHYDSPH2",1,2038,1.73448
"REGION1","S01B1","SEHYDSPH2",1,2039,1.73448
"REGION1","S01B1","SEHYDSPH2",1,2040,1.73448
"REGION1","S01B1","SEHYDSPH2",1,2042,1.73448
"REGION1","S01B1","SEHYDSPH2",1,2043,1.73448
"REGION1","S01B1","SEHYDSPH2",1,2044,1.73448
"REGION1","S01B1","SEHYDSPH2",1,2045,1.73448
"REGION1","S01B1","SEHYDSPH2",1,2047,1.73448
"REGION1","S01B1","SEHYDSPH2",1,2048,1.73448
"REGION1","S01B1","SEHYDSPH2",1,2049,1.73448
"REGION1","S01B1","SEHYDSPH2",1,2050,1.73448
"REGION1","S01B1","SEHYDSPH2",1,2051,0.298127254701975
"REGION1","S01B1","SEHYDSPH2",1,2053,1.73448
"REGION1","S01B1","SEHYDSPH2",1,2054,1.73448
"REGION1","S01B1","SEHYDSPH2",1,2055,0.58852810307832
"REGION1","S01B1","SEHYDSPH2",1,2056,1.73448
"REGION1","S01B1","SEHYDSPH2",1,2057,1.73448
"REGION1","S01B1","SEHYDSPH2",1,2058,1.73448
"REGION1","S01B1","SEHYDSPH2",1,2059,1.73448
"REGION1","S01B1","SEHYDSPH2",1,2060,1.73448
"REGION1","S01B1","SEHYDSPH3",1,2015,4.06281878939734
"REGION1","S01B1","SEHYDSPH3",1,2016,10.56456
"REGION1","S01B1","SEHYDSPH3",1,2019,10.56456
"REGION1","S01B1","SEHYDSPH3",1,2020,10.56456
"REGION1","S01B1","SEHYDSPH3",1,2022,10.56456
"REGION1","S01B1","SEHYDSPH3",1,2026,10.56456
"REGION1","S01B1","SEHYDSPH3",1,2029,10.56456
"REGION1","S01B1","SEHYDSPH3",1,2030,10.56456
"REGION1","S01B1","SEHYDSPH3",1,2031,10.56456
"REGION1","S01B1","SEHYDSPH3",1,2032,10.56456
"REGION1","S01B1","SEHYDSPH3",1,2033,10.56456
"REGION1","S01B1","SEHYDSPH3",1,2034,10.56456
"REGION1","S01B1","SEHYDSPH3",1,2035,10.56456
"REGION1","S01B1","SEHYDSPH3",1,2036,10.56456
"REGION1","S01B1","SEHYDSPH3",1,2037,2.59721305836653
"REGION1","S01B1","SEHYDSPH3",1,2038,10.56456
"REGION1","S01B1","SEHYDSPH3",1,2039,10.56456
"REGION1","S01B1","SEHYDSPH3",1,2040,10.56456
"REGION1","S01B1","SEHYDSPH3",1,2041,10.56456
"REGION1","S01B1","SEHYDSPH3",1,2042,10.56456
"REGION1","S01B1","SEHYDSPH3",1,2043,10.56456
"REGION1","S01B1","SEHYDSPH3",1,2045,0.567901221366414
"REGION1","S01B1","SEHYDSPH3",1,2046,10.56456
"REGION1","S01B1","SEHYDSPH3",1,2047,10.56456
"REGION1","S01B1","SEHYDSPH3",1,2048,3.4804038559962
"REGION1","S01B1","SEHYDSPH3",1,2049,10.56456
"REGION1","S01B1","SEHYDSPH3",1,2050,10.56456
"REGION1","S01B1","SEHYDSPH3",1,2051,0.0203150682991118
"REGION1","S01B1","SEHYDSPH3",1,2053,10.56456
"REGION1","S01B1","SEHYDSPH3",1,2054,10.56456
"REGION1","S01B1","SEHYDSPH3",1,2055,10.56456
"REGION1","S01B1","SENG00I00",1,2016,4.96873114368263
"REGION1","S01B1","SENG00I00",1,2017,5.33744403975609
"REGION1","S01B1","SENG00I00",1,2021,5.58144
"REGION1","S01B1","SENG00I00",1,2022,5.58144
"REGION1","S01B1","SENG00I00",1,2023,5.58144
"REGION1","S01B1","SENG00I00",1,2024,5.58144
"REGION1","S01B1","SENG00I00",1,2025,7.89875729376681
"REGION1","S01B1","SENG00I00",1,2026,13.4279311125058
"REGION1","S01B1","SENG00I00",1,2027,13.4279311125058
"REGION1","S01B1","SENG00I00",1,2028,13.4279311125058
"REGION1","S01B1","SENG00I00",1,2029,14.8469025217216
"REGION1","S01B1","SENG00I00",1,2030,14.1000521978743
"REGION1","S01B1","SENG00I00",1,2031,25.7356911125058
"REGION1","S01B1","SENG00I00",1,2032,25.7356911125058
"REGION1","S01B1","SENG00I00",1,2033,25.7356911125058
"REGION1","S01B1","SENG00I00",1,2034,25.7356911125058
"REGION1","S01B1","SENG00I00",1,2035,25.7356911125058
"REGION1","S01B1","SENG00I00",1,2036,25.7356911125058
"REGION1","S01B1","SENG00I00",1,2037,25.7356911125058
"REGION1","S01B1","SENG00I00",1,2038,25.7356911125058
"REGION1","S01B1","SENG00I00",1,2039,25.7356911125058
"REGION1","S01B1","SENG00I00",1,2040,25.7356911125058
"REGION1","S01B1","SENG00I00",1,2041,25.7356911125058
"REGION1","S01B1","SENG00I00",1,2042,25.7356911125058
"REGION1","S01B1","SENG00I00",1,2043,25.7356911125058
"REGION1","S01B1","SENG00I00",1,2044,25.7356911125058
"REGION1","S01B1","SENG00I00",1,2045,25.7356911125058
"REGION1","S01B1","SENG00I00",1,2046,25.7356911125057
"REGION1","S01B1","SENG00I00",1,2047,25.7356911125057
"REGION1","S01B1","SENG00I00",1,2048,25.7356911125059
"REGION1","S01B1","SENG00I00",1,2049,25.7356911125058
"REGION1","S01B1","SENG00I00",1,2050,25.7356911125058
"REGION1","S01B1","SENG00I00",1,2051,25.7356911125058
"REGION1","S01B1","SENG00I00",1,2052,25.7356911125057
"REGION1","S01B1","SENG00I00",1,2053,25.7356911125058
"REGION1","S01B1","SENG00I00",1,2054,25.7356911125058
"REGION1","S01B1","SENG00I00",1,2055,25.7356911125058
"REGION1","S01B1","SENG00I00",1,2056,15.8753587190305
"REGION1","S01B1","SENG00I00",1,2057,14.9840016469871
"REGION1","S01B1","SENG00I00",1,2058,17.3075049616247
"REGION1","S01B1","SENG00I00",1,2059,18.2899005773277
"REGION1","S01B1","SENG00I00",1,2060,8.33527821630611
"REGION1","S01B1","SENUG2PH3",1,2015,265.185792635834
"REGION1","S01B1","SENUG2PH3",1,2016,276.853090634048
"REGION1","S01B1","SENUG2PH3",1,2017,278.672830252107
"REGION1","S01B1","SENUG2PH3",1,2018,284.328207284648
"REGION1","S01B1","SENUG2PH3",1,2019,283.382496
"REGION1","S01B1","SENUG2PH3",1,2020,254.49552
"REGION1","S01B1","SENUG2PH3",1,2021,254.49552
"REGION1","S01B1","SENUG2PH3",1,2022,238.979808
"REGION1","S01B1","SENUG2PH3",1,2023,238.979808
"REGION1","S01B1","SENUG2PH3",1,2024,215.793224789135
"REGION1","S01B1","SENUG2PH3",1,2025,214.193515604653
"REGION1","S01B1","SENUG2PH3",1,2026,218.134512
"REGION1","S01B1","SENUG2PH3",1,2027,209.82968887777
"REGION1","S01B1","SENUG2PH3",1,2028,195.871464428929
"REGION1","S01B1","SENUG2PH3",1,2029,188.58640796231
"REGION1","S01B1","SENUG2PH3",1,2030,218.134512
"REGION1","S01B1","SENUG2PH3",1,2031,218.134512
"REGION1","S01B1","SENUG2PH3",1,2032,218.134512
"REGION1","S01B1","SENUG2PH3",1,2033,214.807727768465
"REGION1","S01B1","SENUG2PH3",1,2034,218.134512
"REGION1","S01B1","SENUG2PH3",1,2035,172.407312
"REGION1","S01B1","SENUG2PH3",1,2036,172.407312
"REGION1","S01B1","SENUG2PH3",1,2037,172.407312
"REGION1","S01B1","SENUG2PH3",1,2038,172.407312
"REGION1","S01B1","SENUG2PH3",1,2039,172.407312
"REGION1","S01B1","SENUG2PH3",1,2040,139.925232
"REGION1","S01B1","SENUG2PH3",1,2041,60.292690254637
"REGION1","S01B1","SENUG2PH3",1,2042,68.780016
"REGION1","S01B1","SENUG2PH3",1,2043,37.8432
"REGION1","S01B1","SENUG2PH3",1,2044,37.8432
"REGION1","S01B1","SEOCWVPH1",1,2015,0.31536
"REGION1","S01B1","SEOCWVPH1",1,2016,0.31536
"REGION1","S01B1","SEOCWVPH1",1,2017,0.31536
"REGION1","S01B1","SEOCWVPH1",1,2019,0.31536
"REGION1","S01B1","SEOCWVPH1",1,2020,0.31536
"REGION1","S01B1","SEOCWVPH1",1,2021,0.31536
"REGION1","S01B1","SEOCWVPH1",1,2022,0.31536
"REGION1","S01B1","SEOCWVPH1",1,2026,0.264936265754409
"REGION1","S01B1","SEOCWVPH1",1,2029,0.31536
"REGION1","S01B1","SEOCWVPH1",1,2030,0.31536
"REGION1","S01B1","SEOCWVPH1",1,2031,0.282379275722782
"REGION1","S01B1","SEOCWVPH1",1,2032,0.31536
"REGION1","S01B1","SEOCWVPH1",1,2033,0.31536
"REGION1","S01B1","SEOCWVPH1",1,2034,0.31536
"REGION1","S01B1","SEOCWVPH1",1,2035,0.31536
"REGION1","S01B1","SEOCWVPH1",1,2036,0.31536
"REGION1","S01B1","SEOCWVPH1",1,2038,0.31536
"REGION1","S01B1","SEOCWVPH1",1,2039,0.31536
"REGION1","S01B1","SESODIFH1",1,2015,8.122163404032e-09
"REGION1","S01B1","SESODIFH1",1,2016,8.122163404032e-09
"REGION1","S01B1","SESODIFH1",1,2017,8.122163404032e-09
"REGION1","S01B1","SESODIFH1",1,2018,8.122163404032e-09
"REGION1","S01B1","SESODIFH1",1,2019,8.122163404032e-09
"REGION1","S01B1","SESODIFH1",1,2020,8.122163404032e-09
"REGION1","S01B1","SESODIFH1",1,2021,8.122163404032e-09
"REGION1","S01B1","SESODIFH1",1,2022,8.122163404032e-09
"REGION1","S01B1","SESODIFH1",1,2023,8.122163404032e-09
"REGION1","S01B1","SESODIFH1",1,2024,8.122163404032e-09
"REGION1","S01B1","SESODIFH1",1,2025,8.122163404032e-09
"REGION1","S01B1","SESODIFH1",1,2026,7.933275883008e-09
"REGION1","S01B1","SESODIFH1",1,2027,7.933275883008e-09
"REGION1","S01B1","SESODIFH1",1,2028,7.933275883008e-09
"REGION1","S01B1","SESODIFH1",1,2029,7.933275883008e-09
"REGION1","S01B1","SESODIFH1",1,2030,7.933275883008e-09
"REGION1","S01B1","SESODIFH1",1,2031,7.933275883008e-09
"REGION1","S01B1","SESODIFH1",1,2032,7.933275883008e-09
"REGION1","S01B1","SESODIFH1",1,2033,4.108303582272e-09
"REGION1","S01B1","SESODIFH1",1,2034,4.108303582272e-09
"REGION1","S01B1","SESODIFH1",1,2035,3.42358631856e-09
"REGION1","S01B1","SESODIFH1",1,2036,2.24303931216e-09
"REGION1","S01B1","SESOUTPH2",1,2015,2.44741560990797e-06
"REGION1","S01B1","SESOUTPH2",1,2016,2.44741560990797e-06
"REGION1","S01B1","SESOUTPH2",1,2017,2.44741560990797e-06
"REGION1","S01B1","SESOUTPH2",1,2018,2.44741560990797e-06
"REGION1","S01B1","SESOUTPH2",1,2019,2.44741560990797e-06
"REGION1","S01B1","SESOUTPH2",1,2020,2.44741560990797e-06
"REGION1","S01B1","SESOUTPH2",1,2021,2.44741560990797e-06
"REGION1","S01B1","SESOUTPH2",1,2022,2.44741560990797e-06
"REGION1","S01B1","SESOUTPH2",1,2023,2.44741560990797e-06
"REGION1","S01B1","SESOUTPH2",1,2024,2.44741560990797e-06
"REGION1","S01B1","SESOUTPH2",1,2025,2.44741560990797e-06
"REGION1","S01B1","SESOUTPH2",1,2026,2.44741560990797e-06
"REGION1","S01B1","SESOUTPH2",1,2027,2.44741560990797e-06
"REGION1","S01B1","SESOUTPH2",1,2028,2.44741560990797e-06
"REGION1","S01B1","SESOUTPH2",1,2029,2.44741560990797e-06
"REGION1","S01B1","SESOUTPH2",1,2030,2.44741560990797e-06
"REGION1","S01B1","SESOUTPH2",1,2031,2.44741560990797e-06
"REGION1","S01B1","SESOUTPH2",1,2032,2.30593885666099e-06
"REGION1","S01B1","SESOUTPH2",1,2033,2.26254194870573e-06
"REGION1","S01B1","SESOUTPH2",1,2034,2.23893100857773e-06
"REGION1","S01B1","SESOUTPH2",1,2035,2.19239384558544e-06
"REGION1","S01B1","SESOUTPH2",1,2036,2.16996345246384e-06
"REGION1","S01B1","SESOUTPH2",1,2037,1.88887521024e-06
"REGION1","S01B1","SESOUTPH2",1,2038,1.440267347808e-06
"REGION1","S01B1","SESOUTPH2",1,2039,1.038881365632e-06
"REGION1","S01B1","SEUR00I00",1,2015,803.592507424368
"REGION1","S01B1","SEUR00I00",1,2016,838.947920548356
"REGION1","S01B1","SEUR00I00",1,2017,844.462277512959
"REGION1","S01B1","SEUR00I00",1,2018,861.599766534668
"REGION1","S01B1","SEUR00I00",1,2019,858.7339776288
"REGION1","S01B1","SEUR00I00",1,2020,771.197774256
"REGION1","S01B1","SEUR00I00",1,2021,771.197774256
"REGION1","S01B1","SEUR00I00",1,2022,724.1805121824
"REGION1","S01B1","SEUR00I00",1,2023,724.1805121824
"REGION1","S01B1","SEUR00I00",1,2024,653.918209078517
"REGION1","S01B1","SEUR00I00",1,2025,649.07061033678
"REGION1","S01B1","SEUR00I00",1,2026,661.0130117136
"REGION1","S01B1","SEUR00I00",1,2027,635.846906206306
"REGION1","S01B1","SEUR00I00",1,2028,593.549298658985
"REGION1","S01B1","SEUR00I00",1,2029,571.473392048187
"REGION1","S01B1","SEUR00I00",1,2030,661.0130117136
"REGION1","S01B1","SEUR00I00",1,2031,661.0130117136
"REGION1","S01B1","SEUR00I00",1,2032,661.0130117136
"REGION1","S01B1","SEUR00I00",1,2033,650.931857456781
"REGION1","S01B1","SEUR00I00",1,2034,661.0130117136
"REGION1","S01B1","SEUR00I00",1,2035,522.4458775536
"REGION1","S01B1","SEUR00I00",1,2036,522.4458775536
"REGION1","S01B1","SEUR00I00",1,2037,522.4458775536
"REGION1","S01B1","SEUR00I00",1,2038,522.4458775536
"REGION1","S01B1","SEUR00I00",1,2039,522.4458775536
"REGION1","S01B1","SEUR00I00",1,2040,424.0154305296
"REGION1","S01B1","SEUR00I00",1,2041,182.704939278627
"REGION1","S01B1","SEUR00I00",1,2042,208.4240824848
"REGION1","S01B1","SEUR00I00",1,2043,114.67624896
"REGION1","S01B1","SEUR00I00",1,2044,114.67624896
"REGION1","S01B1","SEWIOFPH3",1,2015,2.8705362336216
"REGION1","S01B1","SEWIOFPH3",1,2016,2.8705362336216
"REGION1","S01B1","SEWIOFPH3",1,2017,2.8705362336216
"REGION1","S01B1","SEWIOFPH3",1,2018,2.8705362336216
"REGION1","S01B1","SEWIOFPH3",1,2019,2.8705362336216
"REGION1","S01B1","SEWIOFPH3",1,2020,2.8705362336216
"REGION1","S01B1","SEWIOFPH3",1,2021,2.8705362336216
"REGION1","S01B1","SEWIOFPH3",1,2022,2.8705362336216
"REGION1","S01B1","SEWIOFPH3",1,2023,2.8705362336216
"REGION1","S01B1","SEWIOFPH3",1,2024,2.8245474503856
"REGION1","S01B1","SEWIOFPH3",1,2025,2.6489539143936
"REGION1","S01B1","SEWIOFPH3",1,2026,2.6489539143936
"REGION1","S01B1","SEWIOFPH3",1,2027,2.6489539143936
"REGION1","S01B1","SEWIOFPH3",1,2028,2.6489539143936
"REGION1","S01B1","SEWIOFPH3",1,2029,2.6489539143936
"REGION1","S01B1","SEWIOFPH3",1,2030,2.6489539143936
"REGION1","S01B1","SEWIOFPH3",1,2031,2.6489539143936
"REGION1","S01B1","SEWIOFPH3",1,2032,0.802713307392
"REGION1","S01B1","SEWIOFPH3",1,2033,0.802713307392
"REGION1","S01B1","SEWIOFPH3",1,2034,0.802713307392
"REGION1","S01B1","SEWIOFPH3",1,2035,0.802713307392
"REGION1","S01B1","SEWIOFPH3",1,2036,0.802713307392
"REGION1","S01B1","SEWIOFPH3",1,2037,0.802713307392
"REGION1","S01B1","SEWIONPH3",1,2015,50.506873612416
"REGION1","S01B1","SEWIONPH3",1,2016,50.506873612416
"REGION1","S01B1","SEWIONPH3",1,2017,50.506873612416
"REGION1","S01B1","SEWIONPH3",1,2018,50.506873612416
"REGION1","S01B1","SEWIONPH3",1,2019,50.506873612416
"REGION1","S01B1","SEWIONPH3",1,2020,50.506873612416
"REGION1","S01B1","SEWIONPH3",1,2021,50.506873612416
"REGION1","S01B1","SEWIONPH3",1,2022,50.4874738446624
"REGION1","S01B1","SEWIONPH3",1,2023,50.166206193168
"REGION1","S01B1","SEWIONPH3",1,2024,48.2586560827488
"REGION1","S01B1","SEWIONPH3",1,2025,47.9252987209152
"REGION1","S01B1","SEWIONPH3",1,2026,47.6298974264256
"REGION1","S01B1","SEWIONPH3",1,2027,47.4013175541984
"REGION1","S01B1","SEWIONPH3",1,2028,47.2816387937088
"REGION1","S01B1","SEWIONPH3",1,2029,47.1266280890496
"REGION1","S01B1","SEWIONPH3",1,2030,46.8369436343328
"REGION1","S01B1","SEWIONPH3",1,2031,46.4813749442016
"REGION1","S01B1","SEWIONPH3",1,2032,45.4485013190208
"REGION1","S01B1","SEWIONPH3",1,2033,41.5512098116128
"REGION1","S01B1","SEWIONPH3",1,2034,36.590586106464
"REGION1","S01B1","SEWIONPH3",1,2035,31.1363460884736
"REGION1","S01B1","SEWIONPH3",1,2036,23.9280671657664
"REGION1","S01B1","SEWIONPH3",1,2037,17.3881899030528
"REGION1","S01B1","SEWIONPH3",1,2038,9.25264894106592
"REGION1","S01B1","SEWIONPN3",1,2015,6.17816648940192
"REGION1","S01B1","SEWIONPN3",1,2016,6.17816648940192
"REGION1","S01B1","SEWIONPN3",1,2017,6.17816648940192
"REGION1","S01B1","SEWIONPN3",1,2018,6.17816648940192
"REGION1","S01B1","SEWIONPN3",1,2019,6.17816648940192
"REGION1","S01B1","SEWIONPN3",1,2020,6.17816648940192
"REGION1","S01B1","SEWIONPN3",1,2021,6.17816648940192
"REGION1","S01B1","SEWIONPN3",1,2022,6.17816648940192
"REGION1","S01B1","SEWIONPN3",1,2023,6.17816648940192
"REGION1","S01B1","SEWIONPN3",1,2024,6.17816648940192
"REGION1","S01B1","SEWIONPN3",1,2025,6.17816648940192
"REGION1","S01B1","SEWIONPN3",1,2026,6.17816648940192
"REGION1","S01B1","SEWIONPN3",1,2027,6.17816648940192
"REGION1","S01B1","SEWIONPN3",1,2028,6.17816648940192
"REGION1","S01B1","SEWIONPN3",1,2029,6.17816648940192
"REGION1","S01B1","SEWIONPN3",1,2030,25.6286882814019
"REGION1","S01B1","SEWIONPN3",1,2031,35.4545890944969
"REGION1","S01B1","SEWIONPN3",1,2032,40.6517512340487
"REGION1","S01B1","SEWIONPN3",1,2033,46.9661058251549
"REGION1","S01B1","SEWIONPN3",1,2034,54.5113437898967
"REGION1","S01B1","SEWIONPN3",1,2035,73.9618655818967
"REGION1","S01B1","SEWIONPN3",1,2036,84.9437906530517
"REGION1","S01B1","SEWIONPN3",1,2037,95.964664879886
"REGION1","S01B1","SEWIONPN3",1,2038,109.551794833376
"REGION1","S01B1","SEWIONPN3",1,2039,129.002316625376
"REGION1","S01B1","SEWIONPN3",1,2040,142.274671927974
"REGION1","S01B1","SEWIONPN3",1,2041,161.725193719974
"REGION1","S01B1","SEWIONPN3",1,2042,173.693281526683
"REGION1","S01B1","SEWIONPN3",1,2043,193.143803318683
"REGION1","S01B1","SEWIONPN3",1,2044,209.979254337321
"REGION1","S01B1","SEWIONPN3",1,2045,229.429776129321
"REGION1","S01B1","SEWIONPN3",1,2046,234.190984407743
"REGION1","S01B1","SEWIONPN3",1,2047,238.956997032294
"REGION1","S01B1","SEWIONPN3",1,2048,243.72781410675
"REGION1","S01B1","SEWIONPN3",1,2049,248.503780787201
"REGION1","S01B1","SEWIONPN3",1,2050,253.202726602094
"REGION1","S01B1","SEWIONPN3",1,2051,255.886574453363
"REGION1","S01B1","SEWIONPN3",1,2052,258.56167361076
"REGION1","S01B1","SEWIONPN3",1,2053,261.229873934132
"REGION1","S01B1","SEWIONPN3",1,2054,266.548597785248
"REGION1","S01B1","SEWIONPN3",1,2055,266.548597785248
"REGION1","S01B1","SEWIONPN3",1,2056,268.982922601162
"REGION1","S01B1","SEWIONPN3",1,2057,271.406180732493
"REGION1","S01B1","SEWIONPN3",1,2058,278.861133278348
"REGION1","S01B1","SEWIONPN3",1,2059,284.179346554155
"REGION1","S01B1","SEWIONPN3",1,2060,284.179346554155
"REGION1","S01B1","SEWS00X00",1,2016,45.1170473793235
"REGION1","S01B1","SEWS00X00",1,2017,43.9297283676039
"REGION1","S01B1","SEWS00X00",1,2018,42.7425346439971
"REGION1","S01B1","SEWS00X00",1,2019,41.5552156322774
"REGION1","S01B1","SEWS00X00",1,2020,40.3678966205578
"REGION1","S01B1","SEWS00X00",1,2021,36.9889177084646
"REGION1","S01B1","SEWS00X00",1,2022,35.4627207663725
"REGION1","S01B1","SEWS00X00",1,2023,35.1464995951603
"REGION1","S01B1","SEWS00X00",1,2024,108.677967639883
"REGION1","S01B1","SEWS00X00",1,2025,128.470415416335
"REGION1","S01B1","SEWS00X00",1,2026,196.182912783168
"REGION1","S01B1","SEWS00X00",1,2027,199.234361996935
"REGION1","S01B1","SEWS00X00",1,2028,189.706693815057
"REGION1","S01B1","SEWS00X00",1,2029,191.735829511469
"REGION1","S01B1","SEWS00X00",1,2030,233.788031990938
"REGION1","S01B1","SEWS00X00",1,2031,229.292777578979
"REGION1","S01B1","SEWS00X00",1,2032,228.04388000382
"REGION1","S01B1","SEWS00X00",1,2033,226.071009215221
"REGION1","S01B1","SEWS00X00",1,2034,223.999285331603
"REGION1","S01B1","SEWS00X00",1,2035,220.867807024582
"REGION1","S01B1","SEWS00X00",1,2036,219.647893669832
"REGION1","S01B1","SEWS00X00",1,2037,218.427980315083
"REGION1","S01B1","SEWS00X00",1,2038,213.394595018861
"REGION1","S01B1","SEWS00X00",1,2039,207.391526414224
"REGION1","S01B1","SEWS00X00",1,2040,206.245708215986
"REGION1","S01B1","SEWS00X00",1,2041,206.245708215986
"REGION1","S01B1","SEWS00X00",1,2042,206.245708215986
"REGION1","S01B1","SEWS00X00",1,2043,206.245708215986
"REGION1","S01B1","SEWS00X00",1,2044,206.245708215986
"REGION1","S01B1","SEWS00X00",1,2045,206.245708215986
"REGION1","S01B1","SEWS00X00",1,2046,206.245708215986
"REGION1","S01B1","SEWS00X00",1,2047,206.245708215986
"REGION1","S01B1","SEWS00X00",1,2048,206.245708215986
"REGION1","S01B1","SEWS00X00",1,2049,206.245708215986
"REGION1","S01B1","SEWS00X00",1,2050,172.544250642604
"REGION1","S01B1","SEWS00X00",1,2051,206.245708215986
"REGION1","S01B1","SEWS00X00",1,2052,206.245708215986
"REGION1","S01B1","SEWS00X00",1,2053,206.245708215986
"REGION1","S01B1","SEWS00X00",1,2054,175.595645803412
"REGION1","S01B1","SEWS00X00",1,2055,172.609932682126
"REGION1","S01B1","SEWS00X00",1,2056,169.331362532197
"REGION1","S01B1","SEWS00X00",1,2057,166.11422092974
"REGION1","S01B1","SEWS00X00",1,2058,162.957079303882
"REGION1","S01B1","SEWS00X00",1,2059,159.861366225496
"REGION1","S01B1","SEWS00X00",1,2060,156.824224552838
"REGION1","S01B1","SEWSCHPH2",1,2016,12.399513696
"REGION1","S01B1","SEWSCHPH2",1,2017,6.91044589399895
"REGION1","S01B1","SEWSCHPH2",1,2018,12.399513696
"REGION1","S01B1","SEWSCHPH2",1,2019,12.399513696
"REGION1","S01B1","SEWSCHPH2",1,2020,12.399513696
"REGION1","S01B1","SEWSCHPH2",1,2021,11.453433696
"REGION1","S01B1","SEWSCHPH2",1,2022,11.075001696
"REGION1","S01B1","SEWSCHPH2",1,2023,11.075001696
"REGION1","S01B1","SEWSCHPH2",1,2024,8.25714953330604
"REGION1","S01B1","SEWSCHPH2",1,2025,7.886712096
"REGION1","S01B1","SEWSCHPH2",1,2026,7.886712096
"REGION1","S01B1","SEWSCHPH2",1,2027,7.886712096
"REGION1","S01B1","SEWSCHPH2",1,2028,6.454977696
"REGION1","S01B1","SEWSCHPH2",1,2032,4.242727296
"REGION1","S01B1","SEWSCHPH2",1,2035,3.027456
"REGION1","S01B1","SEWSCHPH2",1,2036,3.027456
"REGION1","S01B1","SEWSCHPH2",1,2037,3.027456
"REGION1","S01B1","SEWSCHPH2",1,2038,1.766016
"REGION1","S01B1","SEWSSTPH1",1,2016,0.1292976
"REGION1","S01B1","SEWSSTPH1",1,2018,0.070709268835485
"REGION1","S01B1","SEWSSTPH1",1,2019,0.1292976
"REGION1","S01B1","SEWSSTPH1",1,2021,0.1292976
"REGION1","S01B1","SEWSSTPH1",1,2022,0.1292976
"REGION1","S01B1","SEWSSTPH1",1,2023,0.1292976
"REGION1","S01B1","SEWSSTPH1",1,2024,11.8590827659296
"REGION1","S01B1","SEWSSTPH1",1,2025,20.6033622625759
"REGION1","S01B1","SEWSSTPH1",1,2026,47.0001590559114
"REGION1","S01B1","SEWSSTPH1",1,2027,53.6203000594467
"REGION1","S01B1","SEWSSTPH1",1,2028,60.9790149749179
"REGION1","S01B1","SEWSSTPH1",1,2029,68.8283523810693
"REGION1","S01B1","SEWSSTPH1",1,2030,75.3043178958388
"REGION1","S01B1","SEWSSTPH1",1,2031,75.618454265805
